,Landing,Date,Boat,Trip Type,Anglers,Fish Count
1851,dana-wharf-sportfishing,2019-08-16,Clemente,1/2 Day Twilight,24,"23 Vermilion Rockfish, 20 Whitefish, 10 Calico Bass Released"
1852,dana-wharf-sportfishing,2019-08-16,Clemente,3/4 Day,28,"132 Calico Bass Released, 4 Calico Bass"
1853,dana-wharf-sportfishing,2019-08-16,Dana Pride,1/2 Day AM,58,"15 Whitefish, 3 Sand Bass, 3 Calico Bass Released, 2 Sculpin, 1 Sheephead"
1854,dana-wharf-sportfishing,2019-08-16,Dana Pride,1/2 Day PM,49,"50 Calico Bass Released, 4 Calico Bass, 2 Sheephead, 2 Sand Bass, 1 Whitefish, 1 Thresher Shark"
1855,dana-wharf-sportfishing,2019-08-16,Fury,Overnight,26,"26 Yellowfin Tuna, 4 Yellowtail"
1856,dana-wharf-sportfishing,2019-08-16,Reel Fun,3/4 Day,20,"75 Calico Bass Released, 22 Sanddab, 22 Vermilion Rockfish, 8 Rockfish, 4 Calico Bass, 3 Sand Bass"
1857,dana-wharf-sportfishing,2019-08-16,San Mateo,3/4 Day,12,"3 Yellowtail, 1 Dorado"
1858,dana-wharf-sportfishing,2019-08-16,Sum Fun,Full Day,25,"11 Dorado, 6 Barracuda, 4 Bonito, 4 Blue Perch, 2 Yellowtail"
1859,dana-wharf-sportfishing,2019-08-17,Boardroom,1/2 Day AM,6,"20 Calico Bass Released, 3 Sand Bass"
1860,dana-wharf-sportfishing,2019-08-17,Boardroom II,1/2 Day AM,4,"22 Vermilion Rockfish, 20 Calico Bass Released, 2 Calico Bass"
1861,dana-wharf-sportfishing,2019-08-17,Clemente,1/2 Day Twilight,30,"70 Calico Bass Released, 4 Calico Bass, 1 Sheephead"
1862,dana-wharf-sportfishing,2019-08-17,Clemente,3/4 Day,32,"280 Calico Bass Released, 11 Calico Bass, 2 Sheephead, 2 Sand Bass, 1 Whitefish"
1863,dana-wharf-sportfishing,2019-08-17,Current,1/2 Day AM,6,"160 Calico Bass Released, 27 Calico Bass, 1 Barracuda"
1864,dana-wharf-sportfishing,2019-08-17,Dana Pride,3/4 Day,47,"90 Calico Bass Released, 4 Sand Bass, 4 Calico Bass, 4 Whitefish, 3 Sheephead"
1865,dana-wharf-sportfishing,2019-08-17,Fury,Overnight,22,"110 Yellowfin Tuna, 3 Bluefin Tuna"
1866,dana-wharf-sportfishing,2019-08-17,Reel Fun,Full Day,12,"64 Calico Bass Released, 15 Calico Bass, 1 Sand Bass"
1867,dana-wharf-sportfishing,2019-08-17,San Mateo,1/2 Day PM,12,"37 Calico Bass Released, 8 Calico Bass"
1868,dana-wharf-sportfishing,2019-08-17,Sum Fun,3/4 Day,32,"190 Calico Bass Released, 7 Calico Bass, 1 Sculpin"
1869,dana-wharf-sportfishing,2019-08-18,Clemente,1/2 Day Twilight,60,"32 Calico Bass Released, 4 Calico Bass"
1870,dana-wharf-sportfishing,2019-08-18,Clemente,3/4 Day,43,"188 Calico Bass Released, 9 Calico Bass, 7 Sheephead, 4 Rockfish, 4 Sculpin, 3 Sand Bass, 2 Whitefish, 2 Blue Perch, 1 Triggerfish"
1871,dana-wharf-sportfishing,2019-08-18,Dana Pride,3/4 Day,50,"200 Calico Bass Released, 22 Calico Bass, 3 Whitefish, 2 Sand Bass, 1 Sculpin"
1872,dana-wharf-sportfishing,2019-08-18,Fury,Overnight,20,100 Yellowfin Tuna
1873,dana-wharf-sportfishing,2019-08-18,Reel Fun,1/2 Day AM,44,"74 Calico Bass Released, 5 Calico Bass, 2 Sheephead"
1874,dana-wharf-sportfishing,2019-08-18,Reel Fun,1/2 Day PM,41,"59 Calico Bass Released, 1 Sheephead, 1 Calico Bass"
1875,dana-wharf-sportfishing,2019-08-18,Sum Fun,1/2 Day Twilight,28,"50 Calico Bass Released, 1 Calico Bass"
1876,dana-wharf-sportfishing,2019-08-18,Sum Fun,Full Day,21,"50 Calico Bass Released, 11 Bonito, 9 Calico Bass, 4 Yellowtail, 1 Sheephead"
1877,dana-wharf-sportfishing,2019-08-19,Boardroom II,3/4 Day,3,"45 Calico Bass Released, 15 Calico Bass, 2 Bonito, 1 Yellowtail"
1878,dana-wharf-sportfishing,2019-08-19,Clemente,1/2 Day AM,38,"23 Calico Bass Released, 5 Calico Bass, 3 Sheephead, 1 Sculpin, 1 Triggerfish"
1879,dana-wharf-sportfishing,2019-08-19,Clemente,1/2 Day PM,46,"32 Calico Bass Released, 8 Calico Bass, 5 Sheephead, 1 Halibut"
1880,dana-wharf-sportfishing,2019-08-19,Dana Pride,3/4 Day,42,"216 Calico Bass Released, 13 Calico Bass, 6 Sand Bass"
1881,dana-wharf-sportfishing,2019-08-19,Reel Fun,3/4 Day,10,"49 Rockfish, 13 Vermilion Rockfish, 8 Whitefish, 8 Bocaccio, 3 Sculpin"
1882,dana-wharf-sportfishing,2019-08-19,Sum Fun,3/4 Day,18,"45 Calico Bass Released, 11 Calico Bass, 3 Sheephead"
1883,dana-wharf-sportfishing,2019-08-20,Clemente,1/2 Day AM,43,"6 Rockfish, 1 Sculpin, 1 Whitefish"
1884,dana-wharf-sportfishing,2019-08-20,Clemente,1/2 Day PM,40,"120 Calico Bass Released, 18 Calico Bass, 3 Sheephead, 1 Whitefish"
1885,dana-wharf-sportfishing,2019-08-20,Dana Pride,3/4 Day,46,"55 Calico Bass Released, 4 Calico Bass, 3 Sanddab, 3 Sand Bass, 1 Halibut"
1886,dana-wharf-sportfishing,2019-08-20,Fury,Full Day,56,"24 Calico Bass, 7 Sheephead, 6 Blue Perch, 3 Whitefish, 2 Opaleye, 2 Bonito, 1 Triggerfish, 1 Sargo, 1 Barracuda"
1887,dana-wharf-sportfishing,2019-08-20,Fury,1.5 Day,14,"63 Yellowtail, 4 Bluefin Tuna, 2 Yellowfin Tuna"
1888,dana-wharf-sportfishing,2019-08-20,Sum Fun,1/2 Day Twilight,23,"8 Calico Bass, 6 Calico Bass Released"
1889,dana-wharf-sportfishing,2019-08-20,Sum Fun,3/4 Day,5,"65 Calico Bass Released, 4 Calico Bass"
1890,dana-wharf-sportfishing,2019-08-21,Clemente,1/2 Day AM,18,"70 Calico Bass Released, 55 Vermilion Rockfish, 30 Rockfish, 15 Sand Bass, 5 Calico Bass, 3 Sheephead"
1891,dana-wharf-sportfishing,2019-08-21,Clemente,1/2 Day PM,18,"230 Calico Bass Released, 21 Calico Bass, 8 Sheephead"
1892,dana-wharf-sportfishing,2019-08-21,Fury,Overnight,32,"160 Yellowfin Tuna, 1 Dorado, 1 Bonito"
1893,dana-wharf-sportfishing,2019-08-21,Sum Fun,3/4 Day,25,"90 Rockfish, 40 Whitefish, 35 Vermilion Rockfish, 14 Bocaccio, 11 Calico Bass Released, 4 Sheephead, 2 Calico Bass"
1894,dana-wharf-sportfishing,2019-08-22,Clemente,3/4 Day,35,"110 Calico Bass Released, 105 Vermilion Rockfish, 35 Rockfish, 16 Whitefish, 14 Bocaccio, 4 Sculpin, 4 Calico Bass"
1895,dana-wharf-sportfishing,2019-08-22,Fury,Overnight,29,76 Yellowfin Tuna
1896,dana-wharf-sportfishing,2019-08-22,Reel Fun,1/2 Day AM,12,"65 Calico Bass Released, 6 Calico Bass, 1 Sheephead"
1897,dana-wharf-sportfishing,2019-08-22,Reel Fun,1/2 Day PM,24,"200 Calico Bass Released, 13 Calico Bass, 4 Sheephead, 4 Sand Bass"
1898,dana-wharf-sportfishing,2019-08-22,San Mateo,3/4 Day,9,"60 Calico Bass Released, 5 Vermilion Rockfish, 5 Rockfish, 3 Calico Bass"
1899,dana-wharf-sportfishing,2019-08-22,Sum Fun,Full Day,29,"105 Calico Bass Released, 81 Bonito, 12 Calico Bass, 2 Sheephead, 2 Yellowtail, 1 Whitefish"
1900,dana-wharf-sportfishing,2019-08-23,Clemente,1/2 Day Twilight,13,"40 Calico Bass Released, 20 Calico Bass, 1 Halibut"
1901,dana-wharf-sportfishing,2019-08-23,Clemente,Full Day,15,"60 Vermilion Rockfish, 60 Calico Bass Released, 12 Bocaccio, 8 Whitefish, 2 Calico Bass, 1 Dorado"
1902,dana-wharf-sportfishing,2019-08-23,Dana Pride,3/4 Day,39,"52 Bocaccio, 33 Vermilion Rockfish, 25 Rockfish, 1 Lingcod"
1903,dana-wharf-sportfishing,2019-08-23,Fury,Overnight,26,100 Yellowfin Tuna
1904,dana-wharf-sportfishing,2019-08-23,Reel Fun,1/2 Day AM,43,"41 Calico Bass Released, 7 Calico Bass, 1 Sheephead, 1 Sculpin, 1 Rockfish"
1905,dana-wharf-sportfishing,2019-08-23,Reel Fun,1/2 Day PM,16,"95 Calico Bass Released, 10 Calico Bass, 2 Sand Bass, 1 Sheephead, 1 Sculpin"
1906,dana-wharf-sportfishing,2019-08-23,San Mateo,3/4 Day,9,"40 Bonito, 10 Calico Bass Released, 1 Yellowtail"
1907,dana-wharf-sportfishing,2019-08-23,Sum Fun,3/4 Day,32,"55 Bocaccio, 40 Vermilion Rockfish, 35 Rockfish, 15 Whitefish, 15 Sculpin, 1 Bonito"
1908,dana-wharf-sportfishing,2019-08-24,Boardroom II,1/2 Day AM,3,"28 Vermilion Rockfish, 25 Calico Bass Released, 4 Calico Bass"
1909,dana-wharf-sportfishing,2019-08-24,Clemente,3/4 Day,32,"118 Vermilion Rockfish, 35 Rockfish, 11 Whitefish, 4 Sculpin, 2 Yellowtail"
1910,dana-wharf-sportfishing,2019-08-24,Current,1/2 Day AM,3,"120 Calico Bass Released, 15 Calico Bass"
1911,dana-wharf-sportfishing,2019-08-24,Dana Pride,3/4 Day,73,"425 Calico Bass Released, 25 Calico Bass, 3 Sand Bass, 1 Sheephead"
1912,dana-wharf-sportfishing,2019-08-24,Fury,Overnight,28,"3 Yellowfin Tuna, 1 Bluefin Tuna"
1913,dana-wharf-sportfishing,2019-08-24,Hot Spot,1/2 Day PM,4,30 Calico Bass Released
1914,dana-wharf-sportfishing,2019-08-24,Reel Fun,1/2 Day AM,20,"72 Calico Bass Released, 5 Calico Bass, 1 Sculpin, 1 Sheephead"
1915,dana-wharf-sportfishing,2019-08-24,Reel Fun,1/2 Day PM,22,"70 Calico Bass Released, 6 Calico Bass, 1 Sand Bass"
1916,dana-wharf-sportfishing,2019-08-24,San Mateo,3/4 Day,18,"10 Calico Bass Released, 3 Yellowtail"
1917,dana-wharf-sportfishing,2019-08-24,Sum Fun,1/2 Day Twilight,32,"65 Calico Bass Released, 3 Calico Bass, 2 Sand Bass"
1918,dana-wharf-sportfishing,2019-08-24,Sum Fun,3/4 Day,21,"35 Bocaccio, 30 Vermilion Rockfish, 25 Rockfish, 4 Whitefish, 4 Sculpin, 1 Sheephead"
1919,dana-wharf-sportfishing,2019-08-25,Clemente,Full Day,25,"113 Vermilion Rockfish, 75 Calico Bass Released, 33 Rockfish, 17 Calico Bass, 17 Bocaccio, 5 Whitefish, 4 Sculpin"
1920,dana-wharf-sportfishing,2019-08-25,Dana Pride,1/2 Day AM,45,"90 Calico Bass Released, 5 Sand Bass, 3 Calico Bass, 1 Sculpin, 1 Sheephead"
1921,dana-wharf-sportfishing,2019-08-25,Dana Pride,1/2 Day PM,77,"75 Calico Bass Released, 5 Calico Bass"
1922,dana-wharf-sportfishing,2019-08-25,Fury,Overnight,22,"30 Bluefin Tuna, 15 Yellowfin Tuna"
1923,dana-wharf-sportfishing,2019-08-25,Hot Spot,3/4 Day,4,"50 Calico Bass Released, 5 Calico Bass"
1924,dana-wharf-sportfishing,2019-08-25,Reel Fun,Full Day,20,"250 Calico Bass Released, 16 Calico Bass, 7 Sand Bass, 1 Sculpin, 1 Dorado"
1925,dana-wharf-sportfishing,2019-08-25,Sum Fun,1/2 Day AM,42,"90 Calico Bass Released, 19 Calico Bass"
1926,dana-wharf-sportfishing,2019-08-25,Sum Fun,1/2 Day Twilight,47,"120 Calico Bass Released, 9 Calico Bass, 2 Whitefish"
1927,dana-wharf-sportfishing,2019-08-26,Clemente,3/4 Day,32,"85 Calico Bass Released, 6 Calico Bass, 1 Yellowtail"
1928,dana-wharf-sportfishing,2019-08-26,Dana Pride,3/4 Day,25,"95 Vermilion Rockfish, 60 Calico Bass Released, 4 Sheephead, 2 Calico Bass"
1929,dana-wharf-sportfishing,2019-08-26,Fury,3/4 Day,16,"542 Calico Bass Released, 4 Calico Bass, 1 Sheephead, 1 Whitefish"
1930,dana-wharf-sportfishing,2019-08-26,Reel Fun,Full Day,22,"292 Calico Bass Released, 27 Calico Bass, 2 Blue Perch, 2 Sand Bass, 2 Yellowtail"
1931,dana-wharf-sportfishing,2019-08-26,Sum Fun,1/2 Day AM,15,"75 Calico Bass Released, 16 Calico Bass, 1 Sheephead"
1932,dana-wharf-sportfishing,2019-08-26,Sum Fun,1/2 Day PM,16,"70 Calico Bass Released, 12 Calico Bass, 4 Sheephead"
1933,dana-wharf-sportfishing,2019-08-26,Sum Fun,1/2 Day Twilight,14,"40 Calico Bass Released, 15 Rockfish, 8 Calico Bass"
1934,dana-wharf-sportfishing,2019-08-27,Boardroom,1/2 Day AM,4,"45 Calico Bass Released, 5 Calico Bass, 1 Sand Bass"
1935,dana-wharf-sportfishing,2019-08-27,Clemente,1/2 Day AM,28,"69 Calico Bass Released, 16 Calico Bass, 2 Sand Bass, 2 Sculpin"
1936,dana-wharf-sportfishing,2019-08-27,Clemente,1/2 Day PM,26,"145 Calico Bass Released, 28 Calico Bass, 4 Sheephead, 3 Sand Bass, 3 Blue Perch, 2 Sculpin"
1937,dana-wharf-sportfishing,2019-08-27,Current,1/2 Day AM,6,"120 Calico Bass Released, 2 Sand Bass, 2 Calico Bass"
1938,dana-wharf-sportfishing,2019-08-27,Fury,Overnight,22,"40 Yellowfin Tuna, 1 Dorado, 1 Bluefin Tuna"
1939,dana-wharf-sportfishing,2019-08-27,Sum Fun,3/4 Day,53,"200 Calico Bass Released, 34 Calico Bass, 13 Sheephead, 11 Whitefish, 3 Sand Bass"
1940,dana-wharf-sportfishing,2019-08-28,Boardroom,Full Day,5,13 Yellowfin Tuna
1941,dana-wharf-sportfishing,2019-08-28,Clemente,1/2 Day AM,8,"125 Calico Bass Released, 14 Calico Bass, 7 Sheephead, 6 Whitefish, 1 Sand Bass"
1942,dana-wharf-sportfishing,2019-08-28,Clemente,1/2 Day PM,21,"125 Calico Bass Released, 20 Calico Bass, 4 Sheephead, 1 Sand Bass, 1 Whitefish"
1943,dana-wharf-sportfishing,2019-08-28,Reel Fun,1/2 Day Twilight,21,"140 Calico Bass Released, 8 Calico Bass, 1 Sheephead"
1944,dana-wharf-sportfishing,2019-08-28,San Mateo,Full Day,10,"11 Yellowfin Tuna, 1 Yellowtail"
1945,dana-wharf-sportfishing,2019-08-28,Sum Fun,3/4 Day,28,"72 Bocaccio, 32 Rockfish, 18 Vermilion Rockfish, 5 Whitefish, 2 Sculpin"
1946,dana-wharf-sportfishing,2019-08-29,Clemente,1/2 Day Twilight,18,60 Calico Bass Released
1947,dana-wharf-sportfishing,2019-08-29,Clemente,3/4 Day,28,"250 Calico Bass Released, 22 Calico Bass, 17 Sand Bass, 10 Bonito, 1 Halibut"
1948,dana-wharf-sportfishing,2019-08-29,Dana Pride,3/4 Day,26,"49 Rockfish, 48 Bocaccio, 27 Vermilion Rockfish"
1949,dana-wharf-sportfishing,2019-08-29,Fury,Full Day,44,"150 Calico Bass Released, 17 Calico Bass, 8 Sheephead, 2 Whitefish, 2 Rockfish, 2 Blue Perch, 1 Yellowfin Croaker"
1950,dana-wharf-sportfishing,2019-08-29,Fury,1.5 Day,30,"68 Yellowfin Tuna, 5 Dorado, 2 Bluefin Tuna"
1951,dana-wharf-sportfishing,2019-08-29,Reel Fun,3/4 Day,15,"160 Calico Bass Released, 90 Rockfish, 31 Vermilion Rockfish, 15 Bocaccio, 5 Calico Bass, 3 Sculpin, 2 Sand Bass, 1 Sheephead"
1952,dana-wharf-sportfishing,2019-08-30,Clemente,1/2 Day Twilight,17,"130 Calico Bass Released, 4 Calico Bass"
1953,dana-wharf-sportfishing,2019-08-30,Clemente,Full Day,30,"60 Calico Bass Released, 14 Calico Bass, 7 Whitefish, 1 Barracuda, 1 Bonito"
1954,dana-wharf-sportfishing,2019-08-30,Dana Pride,3/4 Day,42,"220 Calico Bass Released, 31 Calico Bass, 9 Sheephead, 4 Sand Bass, 3 Whitefish"
1955,dana-wharf-sportfishing,2019-08-30,Fury,Overnight,27,23 Yellowfin Tuna
1956,dana-wharf-sportfishing,2019-08-30,San Mateo,3/4 Day,8,"80 Calico Bass Released, 6 Calico Bass, 1 Sand Bass"
1957,dana-wharf-sportfishing,2019-08-30,Sum Fun,1/2 Day AM,29,"60 Calico Bass Released, 13 Calico Bass, 2 Bonito, 1 Sand Bass"
1958,dana-wharf-sportfishing,2019-08-30,Sum Fun,1/2 Day PM,20,"60 Calico Bass Released, 11 Calico Bass, 1 Sculpin, 1 Bonito"
1959,dana-wharf-sportfishing,2019-08-31,Boardroom,Full Day,5,"35 Calico Bass Released, 15 Calico Bass, 11 Bonito, 4 Barracuda"
1960,dana-wharf-sportfishing,2019-08-31,Boardroom II,1/2 Day AM,4,"23 Vermilion Rockfish, 9 Bonito"
1961,dana-wharf-sportfishing,2019-08-31,Clemente,1/2 Day AM,39,"200 Calico Bass Released, 8 Bonito, 8 Calico Bass, 6 Sand Bass"
1962,dana-wharf-sportfishing,2019-08-31,Clemente,1/2 Day PM,30,"130 Calico Bass Released, 4 Calico Bass, 2 Sheephead"
1963,dana-wharf-sportfishing,2019-08-31,Dana Pride,3/4 Day,51,"80 Calico Bass Released, 11 Sand Bass, 3 Sheephead, 3 Sculpin, 3 Calico Bass"
1964,dana-wharf-sportfishing,2019-08-31,Helena,1/2 Day AM,25,"250 Calico Bass Released, 5 Sand Bass, 5 Calico Bass, 5 Bonito"
1965,dana-wharf-sportfishing,2019-08-31,Helena,1/2 Day PM,10,"60 Calico Bass Released, 1 Sand Bass, 1 Calico Bass"
1966,dana-wharf-sportfishing,2019-08-31,Reel Fun,1/2 Day Twilight,33,"36 Calico Bass Released, 6 Calico Bass, 3 Rockfish, 2 Sheephead, 2 Bonito, 1 Yellowfin Croaker, 1 Sculpin, 1 Sand Bass"
1967,dana-wharf-sportfishing,2019-08-31,Reel Fun,3/4 Day,20,"72 Calico Bass Released, 2 Calico Bass, 2 Bonito"
1968,dana-wharf-sportfishing,2019-08-31,San Mateo,1/2 Day AM,8,"78 Calico Bass Released, 5 Calico Bass"
1969,dana-wharf-sportfishing,2019-08-31,San Mateo,1/2 Day PM,10,"30 Calico Bass Released, 5 Calico Bass, 1 Vermilion Rockfish, 1 Lingcod, 1 Halibut"
1970,dana-wharf-sportfishing,2019-08-31,Sum Fun,1/2 Day AM,60,"75 Calico Bass Released, 11 Calico Bass, 3 Sheephead, 2 Bonito, 2 Sculpin"
1971,dana-wharf-sportfishing,2019-08-31,Sum Fun,1/2 Day PM,24,"105 Calico Bass Released, 12 Calico Bass"
1972,dana-wharf-sportfishing,2019-09-01,Boardroom II,1/2 Day AM,3,29 Vermilion Rockfish
1973,dana-wharf-sportfishing,2019-09-01,Clemente,1/2 Day Twilight,50,30 Calico Bass Released
1974,dana-wharf-sportfishing,2019-09-01,Clemente,3/4 Day,20,"230 Calico Bass Released, 12 Calico Bass, 4 Bonito, 2 Sand Bass"
1975,dana-wharf-sportfishing,2019-09-01,Dana Pride,Full Day,45,"94 Rockfish, 88 Bocaccio, 73 Vermilion Rockfish"
1976,dana-wharf-sportfishing,2019-09-01,Fury,2 Day,31,"100 Yellowfin Tuna, 50 Calico Bass Released, 25 Whitefish, 20 Sheephead, 18 Calico Bass, 10 Rockfish, 8 Bluefin Tuna, 7 Yellowtail, 6 Sculpin, 6 Blue Perch, 5 Barracuda, 4 Bonito"
1977,dana-wharf-sportfishing,2019-09-01,Reel Fun,1/2 Day AM,44,"31 Calico Bass Released, 3 Sculpin, 3 Calico Bass, 3 Bonito, 2 Rockfish, 1 Sand Bass"
1978,dana-wharf-sportfishing,2019-09-01,Reel Fun,1/2 Day PM,14,"67 Calico Bass Released, 5 Calico Bass, 1 Bonito"
1979,dana-wharf-sportfishing,2019-09-01,Reel Fun,1/2 Day Twilight,44,"65 Calico Bass Released, 6 Calico Bass, 2 Sculpin"
1980,dana-wharf-sportfishing,2019-09-01,Sum Fun,1/2 Day Twilight,40,"55 Calico Bass Released, 2 Calico Bass"
1981,dana-wharf-sportfishing,2019-09-01,Sum Fun,3/4 Day,56,"200 Calico Bass Released, 15 Calico Bass, 3 Whitefish, 2 Sheephead, 1 Sand Bass, 1 Sculpin"
1982,dana-wharf-sportfishing,2019-09-02,Clemente,3/4 Day,46,"108 Calico Bass Released, 10 Calico Bass, 2 Sand Bass"
1983,dana-wharf-sportfishing,2019-09-02,Dana Pride,1/2 Day AM,75,"137 Calico Bass Released, 32 Mackerel, 3 Bonito, 2 Calico Bass, 1 Sculpin, 1 Rockfish"
1984,dana-wharf-sportfishing,2019-09-02,Fury,Overnight,32,"70 Whitefish, 58 Rockfish, 14 Sheephead, 7 Calico Bass, 6 Blue Perch, 3 Sculpin, 1 Yellowtail"
1985,dana-wharf-sportfishing,2019-09-02,Lex Sea,Full Day,2,17 Yellowfin Tuna
1986,dana-wharf-sportfishing,2019-09-02,San Mateo,3/4 Day,9,"43 Calico Bass Released, 3 Vermilion Rockfish, 3 Rockfish, 2 Calico Bass"
1987,dana-wharf-sportfishing,2019-09-02,Sum Fun,1/2 Day Twilight,51,"150 Calico Bass Released, 3 Calico Bass, 2 Sheephead, 2 Sand Bass"
1988,dana-wharf-sportfishing,2019-09-02,Sum Fun,Full Day,30,"1 Skipjack Tuna, 1 Bonito, 1 Yellowtail"
1989,dana-wharf-sportfishing,2019-09-03,Clemente,3/4 Day,22,"93 Vermilion Rockfish, 18 Whitefish, 15 Bocaccio, 12 Rockfish"
1990,dana-wharf-sportfishing,2019-09-03,Fury,Overnight,30,28 Yellowfin Tuna
1991,dana-wharf-sportfishing,2019-09-03,Lex Sea,Full Day,1,1 Yellowfin Tuna
1992,dana-wharf-sportfishing,2019-09-03,Reel Fun,1/2 Day AM,29,"60 Calico Bass Released, 6 Sheephead"
1993,dana-wharf-sportfishing,2019-09-03,Reel Fun,1/2 Day Twilight,21,"67 Calico Bass Released, 5 Calico Bass, 2 Sheephead, 1 Sculpin, 1 Rockfish"
1994,dana-wharf-sportfishing,2019-09-03,San Mateo,1/2 Day AM,7,"178 Calico Bass Released, 11 Calico Bass, 2 Sand Bass"
1995,dana-wharf-sportfishing,2019-09-04,Boardroom II,1/2 Day AM,2,"73 Calico Bass Released, 1 Calico Bass"
1996,dana-wharf-sportfishing,2019-09-04,Clemente,3/4 Day,19,"60 Vermilion Rockfish, 45 Rockfish, 11 Whitefish, 7 Bocaccio, 5 Sculpin, 2 Sheephead"
1997,dana-wharf-sportfishing,2019-09-04,Reel Fun,1/2 Day AM,17,"75 Calico Bass Released, 15 Sheephead, 8 Calico Bass, 6 Sculpin, 2 Sand Bass"
1998,dana-wharf-sportfishing,2019-09-04,Reel Fun,1/2 Day Twilight,14,"23 Calico Bass Released, 3 Calico Bass, 1 Whitefish, 1 Sculpin"
1999,dana-wharf-sportfishing,2019-09-04,San Mateo,Full Day,10,"73 Calico Bass Released, 8 Calico Bass, 2 Sand Bass, 2 Bonito"
2000,dana-wharf-sportfishing,2019-09-04,Sum Fun,3/4 Day,16,"105 Calico Bass Released, 11 Calico Bass, 4 Sheephead"
2001,dana-wharf-sportfishing,2019-09-06,Boardroom II,1/2 Day AM,3,"25 Calico Bass Released, 15 Calico Bass"
2002,dana-wharf-sportfishing,2019-09-06,Clemente,3/4 Day,41,"42 Sculpin, 40 Rockfish, 36 Vermilion Rockfish, 28 Whitefish, 26 Bocaccio"
2003,dana-wharf-sportfishing,2019-09-06,Fury,Overnight,35,"240 Whitefish, 65 Rockfish, 10 Sheephead, 10 Sculpin, 3 Blue Perch"
2004,dana-wharf-sportfishing,2019-09-06,Lex Sea,Full Day,3,15 Yellowfin Tuna
2005,dana-wharf-sportfishing,2019-09-06,Reel Fun,3/4 Day,13,"175 Calico Bass Released, 26 Vermilion Rockfish, 25 Sanddab, 12 Calico Bass, 1 Sand Bass, 1 Rockfish"
2006,dana-wharf-sportfishing,2019-09-06,San Mateo,3/4 Day,5,"9 Whitefish, 2 Vermilion Rockfish, 2 Sand Bass, 1 Halibut, 1 Calico Bass"
2007,dana-wharf-sportfishing,2019-09-06,Sum Fun,1/2 Day AM,24,"85 Calico Bass Released, 24 Calico Bass, 5 Sheephead"
2008,dana-wharf-sportfishing,2019-09-07,Clemente,Full Day,23,"45 Calico Bass Released, 32 Bonito, 6 Whitefish, 6 Calico Bass, 3 Barracuda"
2009,dana-wharf-sportfishing,2019-09-07,Current,1/2 Day AM,6,200 Calico Bass Released
2010,dana-wharf-sportfishing,2019-09-07,Dana Pride,3/4 Day,57,"350 Calico Bass Released, 31 Calico Bass, 3 Sheephead, 2 Sand Bass"
2011,dana-wharf-sportfishing,2019-09-07,Reel Fun,1/2 Day AM,17,"4 Calico Bass Released, 3 Bonito"
2012,dana-wharf-sportfishing,2019-09-07,Reel Fun,1/2 Day PM,12,"178 Calico Bass Released, 8 Calico Bass, 1 Sculpin"
2013,dana-wharf-sportfishing,2019-09-07,San Mateo,1/2 Day PM,7,"7 Calico Bass Released, 6 Whitefish, 2 Sand Bass"
2014,dana-wharf-sportfishing,2019-09-07,Sum Fun,1/2 Day AM,54,"150 Calico Bass Released, 16 Calico Bass, 14 Sheephead, 3 Sand Bass, 3 Whitefish, 1 Bonito, 1 Barracuda"
2015,dana-wharf-sportfishing,2019-09-07,Sum Fun,1/2 Day PM,33,"150 Calico Bass Released, 8 Sheephead, 6 Calico Bass, 1 Sand Bass"
2016,dana-wharf-sportfishing,2019-09-08,Boardroom,3/4 Day,3,"15 Calico Bass Released, 9 Vermilion Rockfish, 5 Whitefish, 5 Rockfish, 5 Calico Bass, 3 Bocaccio"
2017,dana-wharf-sportfishing,2019-09-08,Clemente,3/4 Day,32,"215 Calico Bass Released, 9 Calico Bass, 5 Sheephead, 3 Sculpin, 2 Sand Bass"
2018,dana-wharf-sportfishing,2019-09-08,Current,1/2 Day AM,6,"60 Calico Bass Released, 4 Calico Bass"
2019,dana-wharf-sportfishing,2019-09-08,Fury,2 Day,22,"28 Yellowfin Tuna, 24 Bluefin Tuna, 12 Yellowtail, 9 Skipjack Tuna, 3 Dorado"
2020,dana-wharf-sportfishing,2019-09-08,Helena,3/4 Day,7,"200 Calico Bass Released, 12 Bocaccio, 6 Sand Bass, 6 Calico Bass, 5 Whitefish, 5 Vermilion Rockfish, 2 Rockfish"
2021,dana-wharf-sportfishing,2019-09-08,Reel Fun,1/2 Day AM,30,"116 Calico Bass Released, 38 Mackerel, 5 Calico Bass, 4 Sheephead, 2 Sand Bass, 1 Whitefish"
2022,dana-wharf-sportfishing,2019-09-08,Reel Fun,1/2 Day PM,35,"57 Calico Bass Released, 3 Calico Bass, 2 Sculpin, 1 Sand Bass, 1 Rockfish"
2023,dana-wharf-sportfishing,2019-09-08,Reel Fun,1/2 Day Twilight,34,"150 Calico Bass Released, 8 Calico Bass"
2024,dana-wharf-sportfishing,2019-09-08,Sum Fun,Full Day,29,"65 Calico Bass Released, 20 Calico Bass, 15 Whitefish, 5 Sheephead, 1 Bonito, 1 Sculpin, 1 Barracuda"
2025,dana-wharf-sportfishing,2019-09-09,Clemente,3/4 Day,22,"74 Sculpin, 42 Vermilion Rockfish, 31 Bocaccio, 27 Rockfish, 12 Whitefish"
2026,dana-wharf-sportfishing,2019-09-09,Fury,Overnight,20,"13 Bluefin Tuna, 11 Yellowfin Tuna"
